record_id,date,city,season,temperature,feels_like_temperature,condition,humidity,pressure,wind_speed,cloud_cover,precipitation_probability,uv_index,visibility_km
2776,2058-10-22,Tokyo,Summer,27.2,26.8,Partly Cloudy,30,1020,22,70,6,7,12
2777,2058-10-27,London,Winter,0.3,-4.1,Rainy,94,1015,42,86,90,0,7
2778,2058-11-01,Tokyo,Fall,7.6,2.8,Sunny,62,1006,44,10,0,7,13
2779,2058-11-06,New York,Summer,25.7,25.7,Partly Cloudy,67,987,1,35,7,4,21
2780,2058-11-11,Paris,Spring,9.7,9.7,Partly Cloudy,54,1011,13,48,17,4,21
2781,2058-11-16,Berlin,Spring,6.0,2.6,Partly Cloudy,55,980,37,47,29,4,14
2782,2058-11-21,London,Spring,20.5,19.4,Rainy,88,996,39,86,92,1,6
2783,2058-11-26,Toronto,Summer,18.6,18.6,Sunny,62,988,17,6,4,8,22
2784,2058-12-01,Paris,Fall,12.7,12.7,Cloudy,70,999,15,90,29,4,8
2785,2058-12-06,Mumbai,Fall,16.7,15.1,Cloudy,59,1024,28,76,57,4,10
2786,2058-12-11,Sydney,Winter,13.6,9.0,Cloudy,86,1011,43,50,28,4,7
2787,2058-12-16,Toronto,Summer,27.9,29.1,Sunny,78,981,10,16,0,10,15
2788,2058-12-21,Tokyo,Fall,13.6,13.6,Partly Cloudy,77,1011,5,31,16,4,15
2789,2058-12-26,Tokyo,Summer,43.2,44.4,Partly Cloudy,78,1024,2,25,9,6,20
2790,2058-12-31,Mumbai,Winter,12.5,12.5,Partly Cloudy,76,988,13,21,5,6,23
2791,2059-01-05,New York,Winter,12.9,12.9,Sunny,85,1009,1,12,1,11,12
2792,2059-01-10,Dubai,Winter,18.5,16.3,Sunny,94,999,31,11,1,7,17
2793,2059-01-15,Toronto,Spring,5.8,3.8,Cloudy,41,1017,30,70,24,2,8
2794,2059-01-20,Toronto,Summer,25.6,25.6,Sunny,35,980,10,0,9,11,25
2795,2059-01-25,Singapore,Winter,15.4,15.2,Partly Cloudy,94,984,21,32,24,7,27
2796,2059-01-30,Paris,Summer,26.9,26.9,Sunny,54,1014,2,13,5,8,16
2797,2059-02-04,Berlin,Spring,12.1,6.3,Cloudy,30,1015,49,63,56,4,12
2798,2059-02-09,Paris,Spring,16.9,14.9,Partly Cloudy,61,980,30,42,6,5,29
2799,2059-02-14,Dubai,Winter,18.0,15.6,Partly Cloudy,32,993,32,57,13,7,15
2800,2059-02-19,Tokyo,Winter,8.7,8.1,Partly Cloudy,78,988,23,40,14,7,25
2801,2059-02-24,Tokyo,Fall,19.2,19.2,Cloudy,48,1009,0,80,59,1,9
2802,2059-03-01,Tokyo,Summer,34.5,32.8,Cloudy,89,1003,43,67,44,2,13
2803,2059-03-06,Singapore,Winter,17.3,17.3,Partly Cloudy,58,983,14,38,10,5,15
2804,2059-03-11,Tokyo,Fall,22.6,20.8,Sunny,79,1029,36,0,4,10,15
2805,2059-03-16,Dubai,Summer,30.8,29.6,Partly Cloudy,31,993,26,40,25,7,11
2806,2059-03-21,Mumbai,Winter,11.7,8.3,Partly Cloudy,85,1004,37,44,22,4,16
2807,2059-03-26,Berlin,Fall,1.3,-4.1,Cloudy,46,983,47,87,46,4,13
2808,2059-03-31,Dubai,Fall,24.5,26.2,Rainy,89,1004,26,97,79,2,6
2809,2059-04-05,Berlin,Summer,37.7,33.1,Cloudy,65,989,43,97,53,2,9
2810,2059-04-10,Dubai,Fall,24.1,27.1,Rainy,90,1014,11,87,67,0,5
2811,2059-04-15,Tokyo,Summer,24.9,24.9,Partly Cloudy,46,986,2,78,8,4,22
2812,2059-04-20,Mumbai,Summer,42.9,42.3,Partly Cloudy,78,1021,29,80,24,7,14
2813,2059-04-25,Toronto,Summer,38.8,39.4,Sunny,89,992,31,12,6,9,26
2814,2059-04-30,Paris,Spring,18.9,18.5,Cloudy,49,983,22,70,55,1,9
2815,2059-05-05,Sydney,Fall,15.2,15.2,Sunny,79,1029,1,8,8,8,12
2816,2059-05-10,Mumbai,Summer,28.8,28.8,Cloudy,32,1022,6,62,31,1,13
2817,2059-05-15,Toronto,Winter,5.7,3.1,Cloudy,72,1015,33,98,33,4,13
2818,2059-05-20,New York,Spring,16.0,13.8,Partly Cloudy,86,993,31,22,7,7,13
2819,2059-05-25,Dubai,Spring,29.9,27.6,Partly Cloudy,79,997,38,53,10,4,29
2820,2059-05-30,New York,Fall,9.0,6.8,Partly Cloudy,79,987,31,46,19,4,20
2821,2059-06-04,Toronto,Summer,26.4,22.0,Partly Cloudy,66,1011,42,38,27,5,26
2822,2059-06-09,Mumbai,Fall,30.2,26.6,Cloudy,75,1006,42,86,23,1,14
2823,2059-06-14,Dubai,Spring,37.0,37.2,Partly Cloudy,71,1021,13,25,5,5,14
2824,2059-06-19,Sydney,Summer,32.3,32.3,Sunny,44,1016,2,0,8,9,26
2825,2059-06-24,Tokyo,Winter,7.2,2.2,Sunny,62,1002,45,13,6,10,25
2826,2059-06-29,Dubai,Summer,46.9,44.7,Cloudy,40,986,31,95,28,4,5
2827,2059-07-04,Dubai,Spring,39.1,34.7,Partly Cloudy,49,991,42,73,16,6,19
2828,2059-07-09,Mumbai,Winter,12.3,9.3,Partly Cloudy,53,1004,35,64,18,6,21
2829,2059-07-14,Mumbai,Summer,49.3,52.8,Cloudy,93,982,16,68,34,3,6
2830,2059-07-19,Toronto,Winter,7.7,2.3,Cloudy,94,1005,47,66,43,4,5
2831,2059-07-24,London,Winter,-10.4,-10.4,Partly Cloudy,46,983,2,48,25,4,21
2832,2059-07-29,Dubai,Spring,34.9,37.9,Partly Cloudy,90,1021,9,49,20,7,29
2833,2059-08-03,Paris,Winter,0.8,-4.4,Cloudy,44,1015,46,57,27,1,10
2834,2059-08-08,Dubai,Fall,31.0,28.7,Cloudy,80,994,39,52,47,2,12
2835,2059-08-13,Toronto,Spring,6.9,6.9,Cloudy,56,1011,17,90,36,4,9
2836,2059-08-18,Berlin,Fall,8.0,8.0,Cloudy,90,1008,2,56,54,3,10
2837,2059-08-23,New York,Winter,-0.2,-3.8,Rainy,87,989,38,85,90,2,5
2838,2059-08-28,Tokyo,Fall,8.8,8.8,Sunny,60,1000,9,17,3,8,25
2839,2059-09-02,London,Summer,30.0,30.0,Sunny,41,995,8,15,8,10,15
2840,2059-09-07,Sydney,Winter,7.7,2.7,Sunny,75,1026,45,1,7,11,12
2841,2059-09-12,Sydney,Summer,33.6,28.6,Sunny,60,998,45,12,7,9,13
2842,2059-09-17,Sydney,Fall,15.6,15.6,Partly Cloudy,61,1008,10,44,22,5,17
2843,2059-09-22,Mumbai,Summer,46.5,44.1,Cloudy,61,997,32,79,26,1,11
2844,2059-09-27,Sydney,Winter,20.0,17.0,Rainy,82,1023,35,71,90,2,5
2845,2059-10-02,Tokyo,Summer,29.4,31.4,Partly Cloudy,90,995,25,42,7,5,28
2846,2059-10-07,New York,Fall,11.1,9.9,Cloudy,75,980,26,71,57,1,12
2847,2059-10-12,Sydney,Fall,15.5,12.1,Cloudy,36,1027,37,53,39,1,10
2848,2059-10-17,Dubai,Fall,25.6,25.4,Partly Cloudy,33,981,21,73,20,5,21
2849,2059-10-22,Dubai,Winter,18.1,17.1,Rainy,81,994,25,96,81,0,2
2850,2059-10-27,Mumbai,Fall,14.9,14.7,Partly Cloudy,60,1018,21,30,8,6,19
2851,2059-11-01,Tokyo,Winter,16.3,16.3,Cloudy,65,1007,4,75,38,3,13
2852,2059-11-06,New York,Summer,19.0,16.2,Sunny,83,980,34,8,1,9,26
2853,2059-11-11,London,Fall,10.3,10.3,Rainy,83,984,1,72,63,0,5
2854,2059-11-16,Toronto,Summer,27.5,24.7,Partly Cloudy,46,1021,34,47,6,4,23
2855,2059-11-21,New York,Spring,17.4,17.4,Sunny,59,1001,8,17,6,8,12
2856,2059-11-26,Toronto,Summer,25.8,20.2,Cloudy,51,1015,48,93,33,1,13
2857,2059-12-01,Berlin,Spring,16.0,16.0,Cloudy,72,1025,17,95,51,3,8
2858,2059-12-06,Toronto,Summer,15.0,10.6,Cloudy,56,992,42,86,36,1,14
2859,2059-12-11,Paris,Winter,6.7,6.7,Sunny,66,980,11,10,4,10,27
2860,2059-12-16,Dubai,Summer,44.9,45.6,Partly Cloudy,75,995,2,61,27,6,26
2861,2059-12-21,Tokyo,Winter,10.0,10.0,Partly Cloudy,64,1020,17,83,18,7,14
2862,2059-12-26,Singapore,Winter,11.1,7.7,Sunny,33,1001,37,18,0,7,29
2863,2059-12-31,Mumbai,Fall,17.4,17.4,Cloudy,55,1011,6,99,51,4,9
2864,2060-01-05,Paris,Winter,12.9,10.5,Cloudy,48,995,32,89,21,1,9
2865,2060-01-10,Toronto,Spring,20.1,20.7,Cloudy,74,994,5,73,58,4,12
2866,2060-01-15,Sydney,Fall,20.5,20.5,Partly Cloudy,55,1025,17,23,8,4,15
2867,2060-01-20,Tokyo,Fall,26.5,21.7,Sunny,51,1021,44,12,7,9,12
2868,2060-01-25,Paris,Summer,29.6,32.0,Partly Cloudy,87,991,21,45,5,5,25
2869,2060-01-30,Mumbai,Winter,11.1,7.5,Cloudy,92,980,38,52,20,3,13
2870,2060-02-04,Dubai,Winter,15.1,15.1,Cloudy,57,996,8,97,52,2,12
2871,2060-02-09,Tokyo,Spring,20.3,21.1,Partly Cloudy,94,1020,34,28,8,6,18
2872,2060-02-14,Mumbai,Summer,33.4,33.4,Partly Cloudy,73,1029,22,35,21,5,13
2873,2060-02-19,Berlin,Summer,19.8,19.8,Partly Cloudy,72,1007,11,70,9,6,22
2874,2060-02-24,Berlin,Fall,0.1,-0.5,Cloudy,66,986,23,93,33,1,12
2875,2060-02-29,Mumbai,Fall,15.9,10.1,Sunny,46,988,49,16,5,9,12
2876,2060-03-05,Paris,Fall,8.9,5.1,Partly Cloudy,69,1001,39,47,11,7,16
2877,2060-03-10,Tokyo,Spring,14.3,14.3,Cloudy,67,1005,8,76,59,4,5
2878,2060-03-15,Paris,Spring,26.1,29.1,Partly Cloudy,90,991,12,23,28,4,26
2879,2060-03-20,London,Fall,11.8,8.0,Cloudy,38,986,39,53,23,1,7
2880,2060-03-25,Toronto,Summer,41.1,39.9,Cloudy,90,1025,41,94,44,1,8
2881,2060-03-30,London,Spring,6.4,6.4,Cloudy,45,1026,16,90,22,4,5
2882,2060-04-04,Berlin,Summer,22.2,22.2,Partly Cloudy,31,994,6,84,27,6,11
2883,2060-04-09,Dubai,Summer,44.3,44.6,Sunny,72,1017,16,0,3,7,14
2884,2060-04-14,New York,Winter,7.8,2.0,Partly Cloudy,71,1000,49,78,29,6,25
2885,2060-04-19,Toronto,Fall,6.8,6.2,Cloudy,86,993,23,66,32,2,10
2886,2060-04-24,Berlin,Winter,-6.8,-6.8,Sunny,59,981,1,5,5,9,20
2887,2060-04-29,Paris,Fall,10.6,7.8,Partly Cloudy,42,987,34,77,29,6,15
2888,2060-05-04,Paris,Fall,12.5,11.1,Cloudy,48,1024,27,54,43,4,5
2889,2060-05-09,Paris,Summer,31.0,31.0,Partly Cloudy,36,985,18,37,15,6,28
2890,2060-05-14,Dubai,Fall,15.7,13.3,Partly Cloudy,38,1016,32,32,9,7,12
2891,2060-05-19,London,Summer,28.0,30.0,Sunny,83,1016,20,7,3,8,17
2892,2060-05-24,New York,Summer,41.5,44.5,Cloudy,90,1012,9,89,52,4,10
2893,2060-05-29,Paris,Fall,13.6,8.6,Cloudy,31,1020,45,78,33,2,6
2894,2060-06-03,Singapore,Summer,46.9,43.4,Cloudy,79,985,44,77,43,2,5
2895,2060-06-08,Toronto,Summer,33.6,33.6,Sunny,60,1005,8,19,5,11,29
2896,2060-06-13,Tokyo,Summer,32.8,29.4,Cloudy,62,1018,37,54,56,3,5
2897,2060-06-18,Singapore,Spring,24.4,24.4,Partly Cloudy,40,1020,5,47,24,6,14
2898,2060-06-23,New York,Summer,20.9,16.7,Partly Cloudy,62,1016,41,82,27,4,21
2899,2060-06-28,Dubai,Spring,36.9,34.1,Cloudy,36,993,34,55,25,1,12
2900,2060-07-03,New York,Spring,10.6,10.6,Cloudy,60,1016,17,96,38,3,14
2901,2060-07-08,Tokyo,Summer,31.1,32.2,Cloudy,77,987,18,99,31,1,6
2902,2060-07-13,Toronto,Summer,14.9,14.9,Cloudy,76,1018,4,87,45,1,12
2903,2060-07-18,Tokyo,Spring,24.7,25.7,Sunny,82,992,24,9,0,7,22
2904,2060-07-23,Mumbai,Spring,26.4,26.4,Partly Cloudy,48,992,10,51,11,4,11
2905,2060-07-28,Toronto,Summer,22.4,22.4,Partly Cloudy,35,1019,9,49,25,7,25
2906,2060-08-02,New York,Summer,32.1,33.3,Partly Cloudy,78,1022,16,33,5,6,21
2907,2060-08-07,Paris,Fall,19.4,16.4,Partly Cloudy,79,1007,35,35,21,7,17
2908,2060-08-12,New York,Spring,17.0,16.0,Partly Cloudy,41,997,25,60,10,4,13
2909,2060-08-17,New York,Spring,19.7,17.7,Cloudy,52,998,30,99,23,1,13
2910,2060-08-22,Toronto,Fall,4.2,2.0,Sunny,83,1017,31,15,7,10,20
2911,2060-08-27,Mumbai,Spring,31.9,34.6,Rainy,88,1011,20,78,77,0,7
2912,2060-09-01,New York,Winter,7.3,7.3,Sunny,65,1001,17,17,3,8,21
2913,2060-09-06,Singapore,Spring,26.3,26.3,Partly Cloudy,32,981,17,70,17,7,28
2914,2060-09-11,Berlin,Fall,0.3,0.3,Partly Cloudy,87,992,0,46,12,7,25
2915,2060-09-16,Sydney,Winter,9.0,9.0,Rainy,84,1002,13,85,90,2,6
2916,2060-09-21,Sydney,Summer,33.4,35.8,Partly Cloudy,86,1004,7,31,28,7,13
2917,2060-09-26,New York,Fall,1.4,1.4,Partly Cloudy,46,1007,1,42,20,5,21
2918,2060-10-01,Singapore,Fall,24.6,24.6,Cloudy,68,990,14,82,56,1,8
2919,2060-10-06,Paris,Summer,28.7,28.2,Partly Cloudy,84,1012,33,39,7,7,26
2920,2060-10-11,Dubai,Fall,27.9,25.5,Cloudy,74,1003,35,64,34,4,14
2921,2060-10-16,Dubai,Spring,27.8,27.8,Partly Cloudy,30,981,0,34,8,6,26
2922,2060-10-21,Toronto,Summer,30.0,30.0,Partly Cloudy,50,1009,20,68,7,6,10
2923,2060-10-26,Sydney,Fall,22.6,18.4,Partly Cloudy,50,996,41,49,6,4,29
2924,2060-10-31,New York,Summer,27.9,29.6,Sunny,81,1019,0,11,3,8,10
2925,2060-11-05,Dubai,Summer,49.8,47.9,Partly Cloudy,72,1013,31,75,29,4,11
2926,2060-11-10,New York,Summer,32.9,34.6,Rainy,81,1017,19,84,65,1,2
2927,2060-11-15,Toronto,Winter,-2.9,-8.1,Cloudy,73,1001,46,57,23,4,11
2928,2060-11-20,Sydney,Fall,15.1,12.1,Cloudy,61,984,35,82,49,1,10
2929,2060-11-25,Tokyo,Winter,4.9,1.3,Cloudy,39,1027,38,62,58,3,5
2930,2060-11-30,Berlin,Fall,10.9,9.1,Rainy,93,1019,29,72,77,2,5
2931,2060-12-05,Berlin,Spring,23.4,23.4,Partly Cloudy,57,995,6,48,26,5,22
2932,2060-12-10,Dubai,Spring,42.5,44.1,Partly Cloudy,82,992,21,35,14,4,23
2933,2060-12-15,Berlin,Spring,11.0,5.2,Cloudy,80,1005,49,53,48,2,14
2934,2060-12-20,Tokyo,Fall,7.3,2.5,Partly Cloudy,82,1010,44,46,27,6,21
2935,2060-12-25,New York,Summer,25.5,25.5,Partly Cloudy,33,1018,9,31,8,7,27
2936,2060-12-30,Toronto,Summer,23.0,23.0,Cloudy,46,1027,7,98,38,3,11
2937,2061-01-04,Tokyo,Winter,14.5,13.3,Cloudy,76,1002,26,94,45,4,7
2938,2061-01-09,Toronto,Winter,-0.8,-0.8,Partly Cloudy,85,1027,9,52,11,5,24
2939,2061-01-14,Toronto,Spring,7.5,7.5,Partly Cloudy,52,991,13,31,17,5,16
2940,2061-01-19,Sydney,Winter,7.7,2.7,Cloudy,47,993,45,61,22,2,13
2941,2061-01-24,New York,Fall,4.9,4.9,Partly Cloudy,30,997,10,36,12,7,14
2942,2061-01-29,Singapore,Fall,18.3,18.3,Cloudy,64,1006,5,95,30,2,5
2943,2061-02-03,Berlin,Winter,6.8,6.8,Partly Cloudy,93,1007,20,37,20,5,25
2944,2061-02-08,Singapore,Winter,11.3,8.9,Partly Cloudy,87,997,32,29,24,4,14
2945,2061-02-13,Sydney,Winter,11.5,11.5,Partly Cloudy,88,995,18,57,23,7,17
2946,2061-02-18,Toronto,Winter,-9.0,-12.6,Partly Cloudy,30,995,38,31,27,5,28
2947,2061-02-23,Dubai,Spring,31.6,31.0,Partly Cloudy,32,992,23,65,27,5,29
2948,2061-02-28,Berlin,Spring,16.4,16.4,Partly Cloudy,66,1008,17,50,13,7,21
2949,2061-03-05,Berlin,Winter,-4.9,-7.7,Sunny,58,988,34,10,9,9,17
2950,2061-03-10,New York,Fall,5.1,0.7,Cloudy,62,1005,42,58,57,3,12
2951,2061-03-15,Mumbai,Spring,33.1,32.9,Sunny,90,1007,36,19,2,7,15
2952,2061-03-20,London,Fall,11.8,11.8,Partly Cloudy,33,1020,18,36,24,5,29
2953,2061-03-25,London,Summer,26.0,25.4,Cloudy,43,992,23,72,27,4,14
2954,2061-03-30,London,Fall,0.9,-1.7,Partly Cloudy,62,1015,33,48,10,5,18
2955,2061-04-04,Mumbai,Winter,6.9,6.7,Sunny,51,988,21,18,8,9,11
2956,2061-04-09,New York,Summer,22.6,23.7,Partly Cloudy,77,1026,3,54,12,6,27
2957,2061-04-14,Mumbai,Spring,24.8,24.8,Partly Cloudy,32,993,9,39,18,6,10
2958,2061-04-19,London,Spring,18.4,18.4,Sunny,52,991,1,6,7,10,20
2959,2061-04-24,Sydney,Summer,28.8,28.8,Sunny,50,1011,7,4,9,10,24
2960,2061-04-29,Tokyo,Fall,10.6,8.2,Partly Cloudy,72,1017,32,41,27,5,21
2961,2061-05-04,Toronto,Spring,11.1,7.7,Cloudy,55,982,37,87,52,1,7
2962,2061-05-09,Mumbai,Winter,15.5,11.1,Partly Cloudy,70,995,42,47,19,6,28
2963,2061-05-14,New York,Summer,36.6,35.2,Sunny,67,999,27,6,4,9,29
2964,2061-05-19,New York,Winter,5.9,5.9,Sunny,40,1011,9,10,6,10,28
2965,2061-05-24,Singapore,Summer,34.9,30.1,Partly Cloudy,58,1002,44,72,29,6,19
2966,2061-05-29,Tokyo,Spring,19.5,19.5,Partly Cloudy,89,996,0,48,24,5,25
2967,2061-06-03,Dubai,Fall,34.4,35.4,Partly Cloudy,94,995,33,29,12,5,15
2968,2061-06-08,Berlin,Summer,38.8,41.8,Partly Cloudy,90,1017,2,40,21,6,18
2969,2061-06-13,London,Summer,23.2,23.2,Sunny,48,987,8,2,3,8,17
2970,2061-06-18,Dubai,Winter,18.2,18.2,Cloudy,75,998,4,85,55,1,10
2971,2061-06-23,Singapore,Spring,23.8,20.8,Partly Cloudy,78,1009,41,39,22,5,25
2972,2061-06-28,London,Winter,5.7,5.7,Cloudy,51,1013,9,50,46,1,12
2973,2061-07-03,Tokyo,Spring,22.0,24.4,Rainy,86,993,11,83,78,2,3
2974,2061-07-08,Singapore,Winter,17.0,17.0,Partly Cloudy,43,1001,17,31,7,6,27
2975,2061-07-13,London,Summer,32.7,33.2,Partly Cloudy,73,1023,20,47,13,6,14
2976,2061-07-18,Tokyo,Winter,5.6,5.6,Cloudy,45,996,20,70,58,2,8
2977,2061-07-23,Paris,Fall,7.8,7.8,Cloudy,41,994,0,70,21,2,10
2978,2061-07-28,Dubai,Spring,35.5,37.6,Sunny,84,1029,2,19,8,9,11
2979,2061-08-02,Dubai,Spring,37.3,38.8,Cloudy,80,1027,4,88,25,4,8
2980,2061-08-07,Berlin,Summer,35.0,34.2,Partly Cloudy,68,1011,24,34,10,6,25
2981,2061-08-12,Tokyo,Spring,24.7,19.1,Partly Cloudy,62,992,48,23,20,4,23
2982,2061-08-17,Mumbai,Fall,28.7,28.7,Partly Cloudy,62,1000,7,39,6,7,26
2983,2061-08-22,Paris,Winter,-3.9,-3.9,Partly Cloudy,58,1028,16,76,20,7,28
2984,2061-08-27,Sydney,Summer,34.9,34.9,Cloudy,60,1019,8,51,22,2,8
2985,2061-09-01,London,Fall,12.0,9.8,Partly Cloudy,60,1012,31,38,26,5,27
2986,2061-09-06,Paris,Spring,13.8,13.8,Cloudy,75,1006,5,67,35,1,6
2987,2061-09-11,Tokyo,Spring,18.1,12.5,Cloudy,81,1014,48,60,54,3,10
2988,2061-09-16,Toronto,Fall,8.7,4.9,Partly Cloudy,39,995,39,75,15,6,15
2989,2061-09-21,London,Winter,7.7,7.7,Cloudy,70,1007,20,80,42,2,7
2990,2061-09-26,New York,Winter,-3.1,-3.1,Cloudy,32,1013,6,64,49,2,12
2991,2061-10-01,Dubai,Summer,48.0,50.7,Partly Cloudy,88,1026,6,61,20,6,21
2992,2061-10-06,Tokyo,Spring,20.4,16.8,Rainy,81,980,46,80,64,0,4
2993,2061-10-11,New York,Fall,20.1,16.5,Sunny,63,1020,38,1,3,11,11
2994,2061-10-16,Berlin,Winter,2.8,1.6,Sunny,78,1027,26,5,7,7,10
2995,2061-10-21,Singapore,Summer,41.9,41.9,Partly Cloudy,57,1010,7,74,15,5,27
2996,2061-10-26,Sydney,Spring,22.8,22.8,Partly Cloudy,42,1015,8,42,15,7,27
2997,2061-10-31,Sydney,Spring,28.0,29.6,Rainy,90,1023,27,81,69,0,3
2998,2061-11-05,New York,Summer,34.2,37.1,Partly Cloudy,89,1012,14,39,8,7,23
2999,2061-11-10,Dubai,Summer,47.4,47.4,Cloudy,53,1012,1,88,29,2,8
3000,2061-11-15,Berlin,Winter,11.3,11.3,Partly Cloudy,92,1018,6,38,18,5,13
3001,2061-11-20,Toronto,Fall,5.9,0.7,Partly Cloudy,90,997,46,27,10,6,14
3002,2061-11-25,Dubai,Spring,35.5,35.5,Cloudy,52,1002,17,79,56,4,7
3003,2061-11-30,Paris,Fall,15.1,14.9,Cloudy,59,1002,21,62,24,4,8
3004,2061-12-05,Sydney,Spring,19.8,14.0,Cloudy,89,994,49,63,25,4,8
3005,2061-12-10,Paris,Spring,6.2,6.2,Sunny,47,1005,9,11,2,9,16
3006,2061-12-15,London,Fall,13.9,8.1,Partly Cloudy,85,1009,49,40,24,4,16
3007,2061-12-20,Mumbai,Summer,45.1,44.5,Partly Cloudy,82,1004,32,28,21,4,10
3008,2061-12-25,Tokyo,Winter,14.0,14.0,Partly Cloudy,36,1024,6,22,18,5,21
3009,2061-12-30,Berlin,Spring,13.7,13.7,Rainy,81,995,2,84,70,2,4
3010,2062-01-04,Dubai,Summer,30.4,30.4,Cloudy,33,1018,13,79,24,4,13
3011,2062-01-09,Sydney,Spring,24.5,19.9,Partly Cloudy,63,1027,43,50,17,6,29
3012,2062-01-14,Paris,Winter,13.7,8.7,Partly Cloudy,62,1024,45,44,16,5,18
3013,2062-01-19,Singapore,Spring,20.0,17.0,Cloudy,67,993,35,89,51,1,7
3014,2062-01-24,London,Winter,-3.4,-3.4,Partly Cloudy,55,996,12,21,28,4,17
3015,2062-01-29,Tokyo,Winter,0.7,0.7,Sunny,30,991,15,9,2,8,15
3016,2062-02-03,Tokyo,Spring,18.8,18.8,Sunny,33,1008,15,6,9,8,21
3017,2062-02-08,Dubai,Spring,28.6,28.6,Cloudy,68,1011,4,72,32,4,6
3018,2062-02-13,Berlin,Winter,6.5,5.7,Rainy,83,1003,24,88,72,1,4
3019,2062-02-18,Toronto,Summer,20.1,16.7,Sunny,62,992,37,14,3,10,23
3020,2062-02-23,Singapore,Fall,21.2,17.8,Partly Cloudy,62,999,37,76,26,7,26
3021,2062-02-28,Dubai,Winter,26.0,20.2,Partly Cloudy,49,994,49,45,13,4,12
3022,2062-03-05,Paris,Spring,5.4,2.0,Cloudy,45,983,37,89,38,3,8
3023,2062-03-10,Mumbai,Spring,29.1,25.5,Partly Cloudy,50,1013,38,84,24,4,24
3024,2062-03-15,New York,Summer,20.6,15.8,Cloudy,74,1007,47,86,26,1,10
3025,2062-03-20,Toronto,Fall,4.1,0.1,Cloudy,91,1029,40,60,34,3,14
3026,2062-03-25,Berlin,Winter,-5.0,-6.0,Cloudy,60,981,25,91,36,1,11
3027,2062-03-30,London,Winter,7.8,7.8,Cloudy,71,1026,12,60,33,4,7
3028,2062-04-04,Toronto,Fall,9.8,5.2,Cloudy,41,1009,43,50,21,2,11
3029,2062-04-09,Sydney,Winter,15.8,14.8,Partly Cloudy,94,1005,25,37,18,5,29
3030,2062-04-14,Berlin,Fall,4.8,4.8,Sunny,32,1026,0,11,3,9,26
3031,2062-04-19,Mumbai,Spring,20.7,20.7,Cloudy,38,1005,7,87,22,2,5
3032,2062-04-24,Sydney,Fall,14.9,14.9,Cloudy,80,999,3,76,22,2,12
3033,2062-04-29,Toronto,Winter,1.9,1.9,Cloudy,45,1021,20,65,30,2,14
3034,2062-05-04,New York,Fall,11.2,11.0,Partly Cloudy,32,1007,21,53,9,5,16
3035,2062-05-09,New York,Summer,35.0,31.8,Partly Cloudy,53,999,36,38,20,4,29
3036,2062-05-14,Mumbai,Spring,20.0,14.4,Cloudy,42,990,48,75,48,4,5
3037,2062-05-19,Tokyo,Spring,8.4,8.4,Partly Cloudy,31,989,2,38,27,7,21
3038,2062-05-24,Singapore,Fall,13.1,13.1,Cloudy,50,1002,18,77,49,2,14
3039,2062-05-29,London,Winter,5.6,5.6,Partly Cloudy,48,1016,0,29,27,6,17
3040,2062-06-03,Tokyo,Summer,34.8,34.1,Partly Cloudy,76,1020,28,47,23,4,24
3041,2062-06-08,New York,Spring,16.2,15.8,Cloudy,51,998,22,82,41,2,10
3042,2062-06-13,New York,Spring,11.8,9.4,Partly Cloudy,62,1024,32,30,15,5,27
3043,2062-06-18,Paris,Winter,-3.0,-7.0,Partly Cloudy,61,997,40,24,16,6,22
3044,2062-06-23,Sydney,Winter,19.9,19.5,Partly Cloudy,93,1028,22,67,12,4,25
3045,2062-06-28,Toronto,Summer,19.0,19.0,Cloudy,68,1006,4,50,34,2,8
3046,2062-07-03,London,Fall,4.0,4.0,Sunny,71,985,6,12,6,9,20
3047,2062-07-08,Mumbai,Winter,7.3,7.3,Cloudy,38,989,5,99,38,1,7
3048,2062-07-13,Toronto,Fall,3.5,-2.1,Partly Cloudy,54,981,48,62,16,4,17
3049,2062-07-18,Paris,Summer,22.8,22.6,Partly Cloudy,31,1003,21,41,15,5,19
3050,2062-07-23,New York,Fall,6.7,1.1,Partly Cloudy,48,1017,48,53,10,6,21
3051,2062-07-28,Mumbai,Spring,26.6,26.6,Partly Cloudy,49,1007,12,66,12,6,29
3052,2062-08-02,New York,Fall,11.9,11.9,Partly Cloudy,46,1007,11,79,15,5,20
3053,2062-08-07,London,Summer,19.2,19.2,Cloudy,32,1024,3,89,22,2,8
3054,2062-08-12,Sydney,Summer,31.6,33.1,Partly Cloudy,80,1029,7,55,20,5,13
3055,2062-08-17,Toronto,Summer,18.9,15.7,Sunny,55,1018,36,18,5,7,28
3056,2062-08-22,Toronto,Fall,-1.0,-3.0,Partly Cloudy,85,981,30,45,13,5,29
3057,2062-08-27,Tokyo,Spring,16.4,13.2,Sunny,93,1025,36,14,8,8,19
3058,2062-09-01,Mumbai,Winter,7.1,2.3,Partly Cloudy,37,984,44,31,10,7,24
3059,2062-09-06,Singapore,Spring,31.8,30.8,Partly Cloudy,66,1029,25,48,9,4,22
3060,2062-09-11,Paris,Fall,12.5,8.1,Partly Cloudy,56,990,42,20,5,4,22
3061,2062-09-16,Singapore,Fall,27.6,28.2,Cloudy,74,989,7,64,54,4,9
3062,2062-09-21,Tokyo,Winter,-3.0,-6.8,Partly Cloudy,33,1022,39,69,7,6,27
